home_parkrun,home_event,prev_event_no,prev_date,next_event_no,next_date,cancellation_date,runner_id,gap_week_parkrun,gap_week_short
Stretford,stretford,382,2024-11-30,383,2024-12-14,2024-12-07,7949649,Sale Water,salewater
Stretford,stretford,382,2024-11-30,383,2024-12-14,2024-12-07,8004955,Did not run,NA
Stretford,stretford,382,2024-11-30,383,2024-12-14,2024-12-07,8153775,Did not run,NA
Stretford,stretford,382,2024-11-30,383,2024-12-14,2024-12-07,8344902,Did not run,NA
Stretford,stretford,382,2024-11-30,383,2024-12-14,2024-12-07,8537098,Did not run,NA
Stretford,stretford,382,2024-11-30,383,2024-12-14,2024-12-07,8556672,Did not run,NA
Stretford,stretford,382,2024-11-30,383,2024-12-14,2024-12-07,8620593,Did not run,NA
Stretford,stretford,382,2024-11-30,383,2024-12-14,2024-12-07,8701536,Did not run,NA
Stretford,stretford,382,2024-11-30,383,2024-12-14,2024-12-07,8779451,Did not run,NA
Stretford,stretford,382,2024-11-30,383,2024-12-14,2024-12-07,8798372,Did not run,NA
Stretford,stretford,382,2024-11-30,383,2024-12-14,2024-12-07,8818113,Did not run,NA
Stretford,stretford,382,2024-11-30,383,2024-12-14,2024-12-07,8821132,Did not run,NA
Stretford,stretford,382,2024-11-30,383,2024-12-14,2024-12-07,8821146,Did not run,NA
Stretford,stretford,382,2024-11-30,383,2024-12-14,2024-12-07,8827121,Did not run,NA
Stretford,stretford,382,2024-11-30,383,2024-12-14,2024-12-07,8872233,Did not run,NA
Stretford,stretford,382,2024-11-30,383,2024-12-14,2024-12-07,889355,Sale Water,salewater
Stretford,stretford,382,2024-11-30,383,2024-12-14,2024-12-07,8935399,Did not run,NA
Stretford,stretford,382,2024-11-30,383,2024-12-14,2024-12-07,893816,Did not run,NA
Stretford,stretford,382,2024-11-30,383,2024-12-14,2024-12-07,8998710,Did not run,NA
Stretford,stretford,382,2024-11-30,383,2024-12-14,2024-12-07,9009873,Did not run,NA
Stretford,stretford,382,2024-11-30,383,2024-12-14,2024-12-07,9122753,Wythenshawe,wythenshawe
Stretford,stretford,382,2024-11-30,383,2024-12-14,2024-12-07,9122821,Wythenshawe,wythenshawe
Stretford,stretford,382,2024-11-30,383,2024-12-14,2024-12-07,9160238,Did not run,NA
Stretford,stretford,382,2024-11-30,383,2024-12-14,2024-12-07,9160250,Did not run,NA
Stretford,stretford,382,2024-11-30,383,2024-12-14,2024-12-07,9178184,Did not run,NA
Stretford,stretford,382,2024-11-30,383,2024-12-14,2024-12-07,9255024,Heaton Park,heaton
Stretford,stretford,382,2024-11-30,383,2024-12-14,2024-12-07,9581757,Did not run,NA
Stretford,stretford,382,2024-11-30,383,2024-12-14,2024-12-07,9619077,Did not run,NA
Stretford,stretford,382,2024-11-30,383,2024-12-14,2024-12-07,9637594,Did not run,NA
Stretford,stretford,382,2024-11-30,383,2024-12-14,2024-12-07,9885490,Did not run,NA
Stretford,stretford,402,2025-05-03,403,2025-05-17,2025-05-10,10145429,Sale Water,salewater
Stretford,stretford,402,2025-05-03,403,2025-05-17,2025-05-10,10168978,Did not run,NA
Stretford,stretford,402,2025-05-03,403,2025-05-17,2025-05-10,10207772,Fletcher Moss,fletchermoss
Stretford,stretford,402,2025-05-03,403,2025-05-17,2025-05-10,10211708,Did not run,NA
Stretford,stretford,402,2025-05-03,403,2025-05-17,2025-05-10,10217299,Sale Water,salewater
Stretford,stretford,402,2025-05-03,403,2025-05-17,2025-05-10,10235399,Did not run,NA
Stretford,stretford,402,2025-05-03,403,2025-05-17,2025-05-10,10270798,Sale Water,salewater
Stretford,stretford,402,2025-05-03,403,2025-05-17,2025-05-10,10272667,Sale Water,salewater
Stretford,stretford,402,2025-05-03,403,2025-05-17,2025-05-10,1035953,Did not run,NA
Stretford,stretford,402,2025-05-03,403,2025-05-17,2025-05-10,1042939,South Manchester,southmanchester
Stretford,stretford,402,2025-05-03,403,2025-05-17,2025-05-10,10549468,Did not run,NA
Stretford,stretford,402,2025-05-03,403,2025-05-17,2025-05-10,10572830,Fletcher Moss,fletchermoss
Stretford,stretford,402,2025-05-03,403,2025-05-17,2025-05-10,10650975,Worsley Woods,worsleywoods
Stretford,stretford,402,2025-05-03,403,2025-05-17,2025-05-10,10759469,Peel,peel
Stretford,stretford,402,2025-05-03,403,2025-05-17,2025-05-10,10776602,Peel,peel
Stretford,stretford,402,2025-05-03,403,2025-05-17,2025-05-10,10892812,Did not run,NA
Stretford,stretford,402,2025-05-03,403,2025-05-17,2025-05-10,10899650,Fletcher Moss,fletchermoss
Stretford,stretford,402,2025-05-03,403,2025-05-17,2025-05-10,1090430,Did not run,NA
Stretford,stretford,402,2025-05-03,403,2025-05-17,2025-05-10,10906767,Fletcher Moss,fletchermoss
Stretford,stretford,402,2025-05-03,403,2025-05-17,2025-05-10,10916141,Fletcher Moss,fletchermoss
Stretford,stretford,402,2025-05-03,403,2025-05-17,2025-05-10,1189036,Alexandra,alexandra
Stretford,stretford,402,2025-05-03,403,2025-05-17,2025-05-10,1258550,Did not run,NA
Stretford,stretford,402,2025-05-03,403,2025-05-17,2025-05-10,126536,South Manchester,southmanchester
Stretford,stretford,402,2025-05-03,403,2025-05-17,2025-05-10,1303474,Alexandra,alexandra
Stretford,stretford,402,2025-05-03,403,2025-05-17,2025-05-10,149075,Halifax,halifax
Stretford,stretford,402,2025-05-03,403,2025-05-17,2025-05-10,1510498,Alexandra,alexandra
Stretford,stretford,402,2025-05-03,403,2025-05-17,2025-05-10,1542768,Did not run,NA
Stretford,stretford,402,2025-05-03,403,2025-05-17,2025-05-10,15540,Alexandra,alexandra
Stretford,stretford,402,2025-05-03,403,2025-05-17,2025-05-10,1635136,Wythenshawe,wythenshawe
Stretford,stretford,402,2025-05-03,403,2025-05-17,2025-05-10,1671943,Alexandra,alexandra
Stretford,stretford,402,2025-05-03,403,2025-05-17,2025-05-10,201099,Did not run,NA
Stretford,stretford,402,2025-05-03,403,2025-05-17,2025-05-10,2014333,Alexandra,alexandra
Stretford,stretford,402,2025-05-03,403,2025-05-17,2025-05-10,2030799,Druridge Bay,druridgebay
Stretford,stretford,402,2025-05-03,403,2025-05-17,2025-05-10,2058318,Did not run,NA
Stretford,stretford,402,2025-05-03,403,2025-05-17,2025-05-10,2218772,Did not run,NA
Stretford,stretford,402,2025-05-03,403,2025-05-17,2025-05-10,2224090,Did not run,NA
Stretford,stretford,402,2025-05-03,403,2025-05-17,2025-05-10,2321553,Did not run,NA
Stretford,stretford,402,2025-05-03,403,2025-05-17,2025-05-10,233791,Peel,peel
Stretford,stretford,402,2025-05-03,403,2025-05-17,2025-05-10,2352975,Did not run,NA
Stretford,stretford,402,2025-05-03,403,2025-05-17,2025-05-10,2416381,Bressay,bressay
Stretford,stretford,402,2025-05-03,403,2025-05-17,2025-05-10,2442386,Did not run,NA
Stretford,stretford,402,2025-05-03,403,2025-05-17,2025-05-10,2483576,Alexandra,alexandra
Stretford,stretford,402,2025-05-03,403,2025-05-17,2025-05-10,2502584,Did not run,NA
Stretford,stretford,402,2025-05-03,403,2025-05-17,2025-05-10,2524656,Peel,peel
Stretford,stretford,402,2025-05-03,403,2025-05-17,2025-05-10,2541876,Worsley Woods,worsleywoods
Stretford,stretford,402,2025-05-03,403,2025-05-17,2025-05-10,2704415,Did not run,NA
Stretford,stretford,402,2025-05-03,403,2025-05-17,2025-05-10,271745,Alexandra,alexandra
Stretford,stretford,402,2025-05-03,403,2025-05-17,2025-05-10,2723351,Alexandra,alexandra
Stretford,stretford,402,2025-05-03,403,2025-05-17,2025-05-10,2815868,Did not run,NA
Stretford,stretford,402,2025-05-03,403,2025-05-17,2025-05-10,2818233,Did not run,NA
Stretford,stretford,402,2025-05-03,403,2025-05-17,2025-05-10,2821166,Sale Water,salewater
Stretford,stretford,402,2025-05-03,403,2025-05-17,2025-05-10,282875,Did not run,NA
Stretford,stretford,402,2025-05-03,403,2025-05-17,2025-05-10,2870119,Did not run,NA
Stretford,stretford,402,2025-05-03,403,2025-05-17,2025-05-10,3049376,Did not run,NA
Stretford,stretford,402,2025-05-03,403,2025-05-17,2025-05-10,3091563,Alexandra,alexandra
Stretford,stretford,402,2025-05-03,403,2025-05-17,2025-05-10,3146443,Did not run,NA
Stretford,stretford,402,2025-05-03,403,2025-05-17,2025-05-10,3148804,Did not run,NA
Stretford,stretford,402,2025-05-03,403,2025-05-17,2025-05-10,3151164,Alexandra,alexandra
Stretford,stretford,402,2025-05-03,403,2025-05-17,2025-05-10,3153901,Did not run,NA
Stretford,stretford,402,2025-05-03,403,2025-05-17,2025-05-10,3184677,Did not run,NA
Stretford,stretford,402,2025-05-03,403,2025-05-17,2025-05-10,3389645,Did not run,NA
Stretford,stretford,402,2025-05-03,403,2025-05-17,2025-05-10,3398513,Did not run,NA
Stretford,stretford,402,2025-05-03,403,2025-05-17,2025-05-10,344002,Alexandra,alexandra
Stretford,stretford,402,2025-05-03,403,2025-05-17,2025-05-10,3640154,Did not run,NA
Stretford,stretford,402,2025-05-03,403,2025-05-17,2025-05-10,3700596,Did not run,NA
Stretford,stretford,402,2025-05-03,403,2025-05-17,2025-05-10,3817273,South Manchester,southmanchester
Stretford,stretford,402,2025-05-03,403,2025-05-17,2025-05-10,3824893,South Manchester,southmanchester
Stretford,stretford,402,2025-05-03,403,2025-05-17,2025-05-10,3980462,Worsley Woods,worsleywoods
Stretford,stretford,402,2025-05-03,403,2025-05-17,2025-05-10,4022007,Alexandra,alexandra
Stretford,stretford,402,2025-05-03,403,2025-05-17,2025-05-10,4143718,Did not run,NA
Stretford,stretford,402,2025-05-03,403,2025-05-17,2025-05-10,4145879,Alexandra,alexandra
Stretford,stretford,402,2025-05-03,403,2025-05-17,2025-05-10,4333070,Did not run,NA
Stretford,stretford,402,2025-05-03,403,2025-05-17,2025-05-10,4377962,Did not run,NA
Stretford,stretford,402,2025-05-03,403,2025-05-17,2025-05-10,4534620,Did not run,NA
Stretford,stretford,402,2025-05-03,403,2025-05-17,2025-05-10,4791222,Did not run,NA
Stretford,stretford,402,2025-05-03,403,2025-05-17,2025-05-10,4891472,Did not run,NA
Stretford,stretford,402,2025-05-03,403,2025-05-17,2025-05-10,4900800,Alexandra,alexandra
Stretford,stretford,402,2025-05-03,403,2025-05-17,2025-05-10,5039722,Wilmslow,wilmslow
Stretford,stretford,402,2025-05-03,403,2025-05-17,2025-05-10,5062549,Did not run,NA
Stretford,stretford,402,2025-05-03,403,2025-05-17,2025-05-10,5067977,Did not run,NA
Stretford,stretford,402,2025-05-03,403,2025-05-17,2025-05-10,5074298,Sale Water,salewater
Stretford,stretford,402,2025-05-03,403,2025-05-17,2025-05-10,5089934,Did not run,NA
Stretford,stretford,402,2025-05-03,403,2025-05-17,2025-05-10,5259099,Burnage,burnage
Stretford,stretford,402,2025-05-03,403,2025-05-17,2025-05-10,5334775,Hasenheide,NA
Stretford,stretford,402,2025-05-03,403,2025-05-17,2025-05-10,5507941,Did not run,NA
Stretford,stretford,402,2025-05-03,403,2025-05-17,2025-05-10,5647242,Did not run,NA
Stretford,stretford,402,2025-05-03,403,2025-05-17,2025-05-10,5667641,Did not run,NA
Stretford,stretford,402,2025-05-03,403,2025-05-17,2025-05-10,5702281,Did not run,NA
Stretford,stretford,402,2025-05-03,403,2025-05-17,2025-05-10,57730,Did not run,NA
Stretford,stretford,402,2025-05-03,403,2025-05-17,2025-05-10,5938199,South Manchester,southmanchester
Stretford,stretford,402,2025-05-03,403,2025-05-17,2025-05-10,6196018,Did not run,NA
Stretford,stretford,402,2025-05-03,403,2025-05-17,2025-05-10,6356943,Did not run,NA
Stretford,stretford,402,2025-05-03,403,2025-05-17,2025-05-10,6532772,Did not run,NA
Stretford,stretford,402,2025-05-03,403,2025-05-17,2025-05-10,6586295,Did not run,NA
Stretford,stretford,402,2025-05-03,403,2025-05-17,2025-05-10,6697771,Sale Water,salewater
Stretford,stretford,402,2025-05-03,403,2025-05-17,2025-05-10,6854490,Did not run,NA
Stretford,stretford,402,2025-05-03,403,2025-05-17,2025-05-10,6869206,Did not run,NA
Stretford,stretford,402,2025-05-03,403,2025-05-17,2025-05-10,687180,Did not run,NA
Stretford,stretford,402,2025-05-03,403,2025-05-17,2025-05-10,70218,Did not run,NA
Stretford,stretford,402,2025-05-03,403,2025-05-17,2025-05-10,7068385,Did not run,NA
Stretford,stretford,402,2025-05-03,403,2025-05-17,2025-05-10,711503,Did not run,NA
Stretford,stretford,402,2025-05-03,403,2025-05-17,2025-05-10,7143230,Did not run,NA
Stretford,stretford,402,2025-05-03,403,2025-05-17,2025-05-10,7165277,Did not run,NA
Stretford,stretford,402,2025-05-03,403,2025-05-17,2025-05-10,7172285,Did not run,NA
Stretford,stretford,402,2025-05-03,403,2025-05-17,2025-05-10,7242377,Did not run,NA
Stretford,stretford,402,2025-05-03,403,2025-05-17,2025-05-10,7295731,Did not run,NA
Stretford,stretford,402,2025-05-03,403,2025-05-17,2025-05-10,7306586,Did not run,NA
Stretford,stretford,402,2025-05-03,403,2025-05-17,2025-05-10,7355860,Did not run,NA
Stretford,stretford,402,2025-05-03,403,2025-05-17,2025-05-10,7537828,Sale Water,salewater
Stretford,stretford,402,2025-05-03,403,2025-05-17,2025-05-10,7617201,Did not run,NA
Stretford,stretford,402,2025-05-03,403,2025-05-17,2025-05-10,7657892,Did not run,NA
Stretford,stretford,402,2025-05-03,403,2025-05-17,2025-05-10,7688754,Did not run,NA
Stretford,stretford,402,2025-05-03,403,2025-05-17,2025-05-10,7797267,Did not run,NA
Stretford,stretford,402,2025-05-03,403,2025-05-17,2025-05-10,7801039,Did not run,NA
Stretford,stretford,402,2025-05-03,403,2025-05-17,2025-05-10,7801043,Did not run,NA
Stretford,stretford,402,2025-05-03,403,2025-05-17,2025-05-10,7809148,Did not run,NA
Stretford,stretford,402,2025-05-03,403,2025-05-17,2025-05-10,7819341,Did not run,NA
Stretford,stretford,402,2025-05-03,403,2025-05-17,2025-05-10,7860684,Worsley Woods,worsleywoods
Stretford,stretford,402,2025-05-03,403,2025-05-17,2025-05-10,7870226,Alexandra,alexandra
Stretford,stretford,402,2025-05-03,403,2025-05-17,2025-05-10,7907352,Did not run,NA
Stretford,stretford,402,2025-05-03,403,2025-05-17,2025-05-10,7928558,Did not run,NA
Stretford,stretford,402,2025-05-03,403,2025-05-17,2025-05-10,7996679,Did not run,NA
Stretford,stretford,402,2025-05-03,403,2025-05-17,2025-05-10,8231108,Did not run,NA
Stretford,stretford,402,2025-05-03,403,2025-05-17,2025-05-10,8255686,Wythenshawe,wythenshawe
Stretford,stretford,402,2025-05-03,403,2025-05-17,2025-05-10,8290479,Did not run,NA
Stretford,stretford,402,2025-05-03,403,2025-05-17,2025-05-10,8302807,Alexandra,alexandra
Stretford,stretford,402,2025-05-03,403,2025-05-17,2025-05-10,832321,Widnes,widnes
Stretford,stretford,402,2025-05-03,403,2025-05-17,2025-05-10,8344902,Wilmslow,wilmslow
Stretford,stretford,402,2025-05-03,403,2025-05-17,2025-05-10,8480319,Did not run,NA
Stretford,stretford,402,2025-05-03,403,2025-05-17,2025-05-10,8485630,Did not run,NA
Stretford,stretford,402,2025-05-03,403,2025-05-17,2025-05-10,8518177,Worsley Woods,worsleywoods
Stretford,stretford,402,2025-05-03,403,2025-05-17,2025-05-10,8556475,Did not run,NA
Stretford,stretford,402,2025-05-03,403,2025-05-17,2025-05-10,8701536,Did not run,NA
Stretford,stretford,402,2025-05-03,403,2025-05-17,2025-05-10,8724591,Did not run,NA
Stretford,stretford,402,2025-05-03,403,2025-05-17,2025-05-10,8738030,Did not run,NA
Stretford,stretford,402,2025-05-03,403,2025-05-17,2025-05-10,8872233,Did not run,NA
Stretford,stretford,402,2025-05-03,403,2025-05-17,2025-05-10,8903003,Boston,boston
Stretford,stretford,402,2025-05-03,403,2025-05-17,2025-05-10,8954795,Did not run,NA
Stretford,stretford,402,2025-05-03,403,2025-05-17,2025-05-10,9008594,Did not run,NA
Stretford,stretford,402,2025-05-03,403,2025-05-17,2025-05-10,9120822,Glossop,glossop
Stretford,stretford,402,2025-05-03,403,2025-05-17,2025-05-10,9160238,Sale Water,salewater
Stretford,stretford,402,2025-05-03,403,2025-05-17,2025-05-10,9160250,Sale Water,salewater
Stretford,stretford,402,2025-05-03,403,2025-05-17,2025-05-10,920950,Did not run,NA
Stretford,stretford,402,2025-05-03,403,2025-05-17,2025-05-10,9271405,Did not run,NA
Stretford,stretford,402,2025-05-03,403,2025-05-17,2025-05-10,93310,Did not run,NA
Stretford,stretford,402,2025-05-03,403,2025-05-17,2025-05-10,9333921,Alexandra,alexandra
Stretford,stretford,402,2025-05-03,403,2025-05-17,2025-05-10,93442,Did not run,NA
Stretford,stretford,402,2025-05-03,403,2025-05-17,2025-05-10,9424879,Did not run,NA
Stretford,stretford,402,2025-05-03,403,2025-05-17,2025-05-10,9450089,Fletcher Moss,fletchermoss
Stretford,stretford,402,2025-05-03,403,2025-05-17,2025-05-10,9637594,Did not run,NA
Stretford,stretford,402,2025-05-03,403,2025-05-17,2025-05-10,990719,Chalkwell Beach,chalkwellbeach
Stretford,stretford,402,2025-05-03,403,2025-05-17,2025-05-10,9951090,Did not run,NA
Stretford,stretford,418,2025-09-06,419,2025-09-20,2025-09-13,100597,Did not run,NA
Stretford,stretford,418,2025-09-06,419,2025-09-20,2025-09-13,10146777,Sale Water,salewater
Stretford,stretford,418,2025-09-06,419,2025-09-20,2025-09-13,10167944,Did not run,NA
Stretford,stretford,418,2025-09-06,419,2025-09-20,2025-09-13,10185614,Sale Water,salewater
Stretford,stretford,418,2025-09-06,419,2025-09-20,2025-09-13,10270798,Did not run,NA
Stretford,stretford,418,2025-09-06,419,2025-09-20,2025-09-13,10388979,Sale Water,salewater
Stretford,stretford,418,2025-09-06,419,2025-09-20,2025-09-13,10403822,Did not run,NA
Stretford,stretford,418,2025-09-06,419,2025-09-20,2025-09-13,10409025,Sale Water,salewater
Stretford,stretford,418,2025-09-06,419,2025-09-20,2025-09-13,1068513,Did not run,NA
Stretford,stretford,418,2025-09-06,419,2025-09-20,2025-09-13,10881326,Did not run,NA
Stretford,stretford,418,2025-09-06,419,2025-09-20,2025-09-13,10942691,Did not run,NA
Stretford,stretford,418,2025-09-06,419,2025-09-20,2025-09-13,10998940,Did not run,NA
Stretford,stretford,418,2025-09-06,419,2025-09-20,2025-09-13,11002000,Did not run,NA
Stretford,stretford,418,2025-09-06,419,2025-09-20,2025-09-13,11054296,Wythenshawe,wythenshawe
Stretford,stretford,418,2025-09-06,419,2025-09-20,2025-09-13,11298691,Alexandra,alexandra
Stretford,stretford,418,2025-09-06,419,2025-09-20,2025-09-13,11376650,Did not run,NA
Stretford,stretford,418,2025-09-06,419,2025-09-20,2025-09-13,11386004,Did not run,NA
Stretford,stretford,418,2025-09-06,419,2025-09-20,2025-09-13,137210,Fell Foot,fellfoot
Stretford,stretford,418,2025-09-06,419,2025-09-20,2025-09-13,137757,Did not run,NA
Stretford,stretford,418,2025-09-06,419,2025-09-20,2025-09-13,149075,Delamere,delamere
Stretford,stretford,418,2025-09-06,419,2025-09-20,2025-09-13,15540,Alexandra,alexandra
Stretford,stretford,418,2025-09-06,419,2025-09-20,2025-09-13,1571699,Did not run,NA
Stretford,stretford,418,2025-09-06,419,2025-09-20,2025-09-13,1615727,Did not run,NA
Stretford,stretford,418,2025-09-06,419,2025-09-20,2025-09-13,1671943,Sale Water,salewater
Stretford,stretford,418,2025-09-06,419,2025-09-20,2025-09-13,1764140,Did not run,NA
Stretford,stretford,418,2025-09-06,419,2025-09-20,2025-09-13,1828312,Alexandra,alexandra
Stretford,stretford,418,2025-09-06,419,2025-09-20,2025-09-13,1863193,Did not run,NA
Stretford,stretford,418,2025-09-06,419,2025-09-20,2025-09-13,1990014,Worsley Woods,worsleywoods
Stretford,stretford,418,2025-09-06,419,2025-09-20,2025-09-13,1990020,Worsley Woods,worsleywoods
Stretford,stretford,418,2025-09-06,419,2025-09-20,2025-09-13,2030997,Alexandra,alexandra
Stretford,stretford,418,2025-09-06,419,2025-09-20,2025-09-13,2058318,Did not run,NA
Stretford,stretford,418,2025-09-06,419,2025-09-20,2025-09-13,2289234,Did not run,NA
Stretford,stretford,418,2025-09-06,419,2025-09-20,2025-09-13,235209,Did not run,NA
Stretford,stretford,418,2025-09-06,419,2025-09-20,2025-09-13,236160,Did not run,NA
Stretford,stretford,418,2025-09-06,419,2025-09-20,2025-09-13,2362235,Did not run,NA
Stretford,stretford,418,2025-09-06,419,2025-09-20,2025-09-13,2362236,Did not run,NA
Stretford,stretford,418,2025-09-06,419,2025-09-20,2025-09-13,244635,Did not run,NA
Stretford,stretford,418,2025-09-06,419,2025-09-20,2025-09-13,257029,Alexandra,alexandra
Stretford,stretford,418,2025-09-06,419,2025-09-20,2025-09-13,2635467,Did not run,NA
Stretford,stretford,418,2025-09-06,419,2025-09-20,2025-09-13,2655995,Did not run,NA
Stretford,stretford,418,2025-09-06,419,2025-09-20,2025-09-13,2723351,Alexandra,alexandra
Stretford,stretford,418,2025-09-06,419,2025-09-20,2025-09-13,3011577,Did not run,NA
Stretford,stretford,418,2025-09-06,419,2025-09-20,2025-09-13,3091563,Alexandra,alexandra
Stretford,stretford,418,2025-09-06,419,2025-09-20,2025-09-13,3204340,Did not run,NA
Stretford,stretford,418,2025-09-06,419,2025-09-20,2025-09-13,3226067,Did not run,NA
Stretford,stretford,418,2025-09-06,419,2025-09-20,2025-09-13,3230321,Did not run,NA
Stretford,stretford,418,2025-09-06,419,2025-09-20,2025-09-13,3389302,Did not run,NA
Stretford,stretford,418,2025-09-06,419,2025-09-20,2025-09-13,340650,Did not run,NA
Stretford,stretford,418,2025-09-06,419,2025-09-20,2025-09-13,34502,Did not run,NA
Stretford,stretford,418,2025-09-06,419,2025-09-20,2025-09-13,3700596,Did not run,NA
Stretford,stretford,418,2025-09-06,419,2025-09-20,2025-09-13,3709361,Heaton Park,heaton
